Text,Emotion
"['feel', 'like', 'trust', 'abus', 'less', 'feel', 'like', 'futur', 'us']",0
"['feel', 'like', 'vital', 'part', 'branch', 'missionari', 'lot', 'differ', 'big', 'ward']",1
"['cant', 'help', 'wonder', 'mom', 'walk', 'felt', 'way', 'wa', 'feel', 'watch', 'sweet', 'girl', 'isaac']",1
"['feel', 'nervou', 'control', 'pretti', 'soon']",4
"['feel', 'like', 'submit', 'thi', 'palcebowhor', 'commun', 'remain', 'amus']",1
"['feel', 'bless', 'husband', 'famili', 'support', 'mission', 'health', 'happi', 'spread', 'commun', 'world']",1
"['feel', 'less', 'comfort', 'part', 'blogospher', 'real', 'life']",1
"['feel', 'doubt', 'confus', 'lost']",4
"['feel', 'like', 'live', 'strang', 'world', 'wife', 'patern', 'grandmoth', 'often', 'said']",5
"['feel', 'hopeless', 'cure', 'disord', 'rememb', 'work', 'human', 'feel', 'fear', 'like']",0
"['ive', 'procrastin', 'post', 'birthday', 'entri', 'well', 'past', 'fact', 'feel', 'somewhat', 'unimport', 'even', 'mention']",0
"['give', 'notic', 'involv', 'regular', 'featur', 'gain', 'feel', 'sincer', 'ration', 'respons', 'enquiri', 'particularli', 'notifi', 'shadow', 'minist', 'outcom']",1
"['actual', 'feel', 'solidar', 'american', 'went', 'cri', 'blood', 'iraq', 'tortur', 'prison', 'strip', 'bill', 'right']",4
"['trust', 'kid', 'howev', 'feel', 'helpless', 'enough', 'mani', 'thing', 'upset', 'lack', 'respect', 'littl', 'thing', 'ask']",4
"['tend', 'keep', 'mouth', 'shut', 'becaus', 'im', 'well', 'enough', 'inform', 'come', 'public', 'educ', 'speak', 'feel', 'becaus', 'one', 'topic', 'im', 'passion', 'best', 'keep']",1
"['feel', 'duck', 'row', 'actual', 'rest', 'assur', 'assuredli', 'rest', 'everyth', 'good', 'order', 'possibl', 'make']",1
"['like', 'feel', 'embarrass', 'kid', 'watch']",0
"['im', 'feel', 'less', 'fear', 'today', 'ptl']",4
"['feel', 'welcom', 'time', 'id', 'realli', 'walk', 'away', 'becaus', 'feel', 'dont', 'want']",1
"['love', 'sew', 'cook', 'also', 'dabbl', 'mix', 'media', 'art', 'feel', 'like', 'get', 'messi']",0
"['feel', 'though', 'thi', 'wa', 'project', 'miss', 'februari', 'last', 'year', 'februari']",0
"['im', 'feel', 'especi', 'lone']",0
"['start', 'feel', 'alarm', 'voic', 'noisi', 'actual', 'couldnt', 'listen', 'thought']",4
"['feel', 'threaten', 'remind', 'save']",4
"['person', 'feel', 'thi', 'crime', 'punish', 'pubicli', 'whether', 'belong', 'ani', 'cast', 'creed', 'color', 'ani', 'elit', 'mogul', 'group']",0
"['sit', 'feel', 'daze', 'spend', 'afternoon', 'comatos', 'state', 'realis', 'hour', 'day', 'enough', 'thing', 'realli', 'want']",5
"['feel', 'depress', 'becaus', 'miss', 'american', 'tradit', 'commod']",0
"['develop', 'commerci', 'properti', 'skill', 'knowledg', 'significantli', 'feel', 'lot', 'confid', 'work']",1
"['feel', 'lot', 'thi', 'almost', 'everi', 'day', 'doe', 'hurt', 'thi', 'blog', 'veri', 'time']",0
"['fragil', 'feel', 'vulner', 'pain', 'easi', 'tear']",4
"['feel', 'sure', 'kremlin', 'want', 'turn', 'suicid', 'bomber', 'crack', 'chechen', 'cia', 'saudi', 'train', 'afghan', 'mujahedin', 'befor']",1
"['im', 'site', 'couch', 'feel', 'like', 'someth', 'product', 'im', 'sure']",1
"['got', 'taco', 'becaus', 'wasnt', 'feel', 'adventur']",1
"['think', 'left', 'teach', 'feel', 'littl', 'frighten', 'thought', 'famili', 'chang', 'move', 'away', 'veri', 'thing', 'need', 'know', 'order', 'feel', 'complet']",4
"['feel', 'like', 'im', 'assault', 'constant', 'flaki']",4
"['listen', 'although', 'feel', 'veri', 'brave', 'feel', 'skeptic', 'possibl']",1
"['think', 'materialist', 'friend', 'feel', 'hear', 'term', 'intellig', 'design']",1
"['wa', 'feel', 'grouchi', 'upset', 'situat', 'girl', 'go', 'hope']",3
"['got', 'straight', 'realiz', 'wa', 'deal', 'someon', 'wa', 'feel', 'insecur']",4
"['feel', 'guilti', 'sit', 'dure', 'thi', 'concert', 'becaus', 'work', 'hard']",0
"['im', 'sure', 'whi', 'feel', 'realli', 'letharg', 'late']",0
"['feel', 'love', 'anyon', 'properli', 'appreci', 'patrick']",1
"['feel', 'danger', 'day', 'cam', 'newton', 'home', 'plu', 'point', 'feel', 'panther', 'prime', 'time']",3
"['feel', 'paranoid', 'think', 'look', 'window', 'feel', 'insomnia', 'creep']",4
"['cri', 'feel', 'bad', 'without', 'explan']",0
"['im', 'feel', 'bit', 'pathet', 'today', 'cant', 'stop', 'cri']",0
"['feel', 'foolish', 'amaz', 'yet', 'feel', 'foolish', 'href', 'http', 'dkang']",0
"['compar', 'whether', 'lifestyl', 'busi', 'acumen', 'physic', 'beauti', 'set', 'failur', 'immedi', 'feel', 'ugli', 'tsunami', 'self', 'doubt', 'ensu']",0
"['feel', 'get', 'gift', 'life', 'time', 'subscript', 'vital']",1
"['feel', 'sympathet', 'enough', 'call']",2
"['love', 'much', 'realiz', 'ive', 'simpli', 'cook', 'post', 'recip', 'becaus', 'feel', 'like', 'content', 'becaus', 'stori']",1
"['left', 'gym', 'thi', 'sunday', 'morn', 'feel', 'invigor']",1
"['still', 'feel', 'leg', 'get', 'cold']",3
"['feel', 'pain', 'feel', 'loneli', 'ador', 'love', 'gain', 'said', 'love', 'forev', 'along', 'thi', 'love', 'bring']",2
"['jealou', 'andrea', 'grow', 'belli', 'movement', 'alreadi', 'feel', 'enviou', 'state']",3
"['tire', 'feel', 'buy', 'buy', 'buy', 'make', 'holiday', 'seem', 'special']",1
"['feel', 'ignor', 'annot', 'titl', 'googl', 'bookmark', 'img', 'src', 'http', 'thequeenbuzz']",0
"['final', 'access', 'websit', 'develop', 'site', 'absolut', 'raptur', 'delight', 'look', 'feel', 'even', 'function', 'amaz', 'babi', 'ha', 'final', 'arriv']",5
"['stick', 'valu', 'feel', 'like', 'broke', 'promis']",0
"['feel', 'like', 'peopl', 'like', 'thi', 'arent', 'get', 'caught', 'therefor', 'govern', 'play', 'catch', 'crimin', 'petti', 'crime', 'make', 'themselv', 'look', 'better']",3
"['love', 'thi', 'feel', 'feel', 'despit', 'thi', 'rain', 'despit', 'gloomi', 'sky', 'feel', 'good', 'im', 'feel', 'fine']",0
"['feel', 'like', 'would', 'make', 'startl', 'person', 'laugh', 'think', 'would', 'nice', 'eid', 'gift']",4
"['cherish', 'heartbreak', 'love', 'lost', 'perfectli', 'sum', 'feel', 'tragic', 'heart', 'break', 'pretti', 'obviou', 'song', 'titl']",0
"['feel', 'littl', 'irrit', 'becaus', 'mun', 'wa', 'part', 'fun', 'part', 'stress', 'part', 'uncomfort', 'make', 'part', 'horribl', 'regardless', 'record', 'set', 'straight']",3
"['expert', 'feel', 'rush', 'anxiou', 'get', 'work', 'frustrat', 'becaus', 'feel', 'overwhelm', 'job']",3
"['onli', 'one', 'feel', 'unhappi']",0
"['ive', 'chang', 'medic', 'feel', 'product', 'late', 'let', 'see', 'thi', 'goe', 'shall']",1
"['im', 'puzzl', 'becaus', 'feel', 'wiggl', 'veri', 'low', 'pelvi', 'feel', 'bump', 'thump', 'veri', 'top', 'stomach', 'like', 'veri', 'top']",0
"['extrem', 'bless', 'wonder', 'life', 'often', 'guilti', 'feel', 'enviou', 'upset', 'someon', 'ha', 'bless', 'special', 'recognit', 'appear', 'better']",3
"['feel', 'like', 'long', 'hear', 'god', 'hungri', 'see', 'look', 'live', 'reveal', 'mani', 'ani', 'manner', 'possibl']",2
"['feel', 'smart', 'impress']",1
"['start', 'feel', 'ugli', 'start']",0
"['feel', 'pathet', 'way', 'get', 'sympathi']",0
"['think', 'ive', 'feel', 'sentiment', 'recent']",0
"['feel', 'wrong', 'certain', 'peopl', 'instinct', 'wa', 'get', 'angri', 'stop', 'speak', 'two', 'wrong', 'dont', 'make', 'right', 'think']",3
"['feel', 'reliev', 'get', 'job', 'cant', 'lie', 'feel', 'free', 'time', 'lost', 'slowli', 'ill', 'work', 'whole', 'day']",1
"['feel', 'vulner', 'yet', 'extraordinarili', 'liber']",4
"['wa', 'feel', 'brave', 'continu', 'wasnt', 'couldnt', 'stand']",1
"['feel', 'violent', 'crazi', 'feel', 'slowli', 'lose', 'patienc']",3
"['feel', 'doubt', 'nutrit', 'method', 'alon', 'solv', 'problem']",4
"['feel', 'product']",1
"['thought', 'id', 'tri', 'demonstr', 'differ', 'know', 'hadnt', 'seen', 'may', 'still', 'feel', 'doubt']",4
"['feel', 'unwelcom', 'work', 'sometim', 'think', 'peopl', 'might', 'talk']",0
"['spent', 'vacat', 'school', 'feel', 'confus', 'heartbroken']",4
"['ive', 'never', 'behav', 'like', 'front', 'husband', 'feel', 'mixtur', 'shame', 'relief', 'onli', 'shed', 'mani', 'tear', 'say', 'truth', 'hurt', 'thing', 'bring']",1
"['stumbl', 'upon', 'find', 'feel', 'quit', 'excit', 'almost', 'like', 'accomplish', 'discoveri']",1
"['feel', 'carefre', 'spontan', 'feel', 'like', 'noth', 'could', 'stop']",1
"['find', 'much', 'blog', 'whenev', 'feel', 'heartbroken']",0
"['feel', 'frantic', 'hump', 'hip', 'moan', 'suck', 'hi', 'tongu', 'mouth']",4
"['feel', 'like', 'josh', 'pretti', 'needi', 'guy']",0
"['feel', 'depress', 'think', 'becaus', 'destroy', 'think', 'move']",0
"['alway', 'feel', 'like', 'life', 'drain', 'inject', 'kind', 'venom']",0
"['woke', 'feel', 'kind', 'miser']",0
"['im', 'feel', 'super', 'tire']",1
"['vent', 'outrag', 'tourett', 'like', 'unpredict', 'occasion', 'leav', 'behind', 'wake', 'hurt', 'feel', 'messi', 'room', 'nice', 'carnag']",0
"['feel', 'respect', 'appreci', 'musician']",1
"['realiz', 'let', 'lot', 'thing', 'bother', 'realli', 'bother', 'least', 'extent', 'move', 'feel', 'thi', 'passion', 'bother', 'feel']",2
"['usual', 'love', 'winter', 'feel', 'long', 'spring']",2
"['recent', 'veri', 'ill', 'prematur', 'babi', 'feel', 'less', 'devast']",0
"['feel', 'onli', 'reason', 'skudriv', 'popular', 'becsus', 'microsoft', 'media', 'driven']",1
"['spent', 'major', 'life', 'tri', 'chang', 'look', 'order', 'feel', 'accept', 'feel', 'love', 'feel', 'better', 'peopl', 'around', 'becaus', 'mind', 'physic', 'onli', 'thing', 'offer']",2
"['feel', 'kind', 'excit', 'bacus', 'realli', 'enjoy', 'art', 'hope', 'art', 'gener', 'talk', 'amongst', 'loyal', 'passerbi']",2
"['im', 'feel', 'festiv']",1
"['didnt', 'feel', 'obnoxi', 'befor', 'didnt', 'feel', 'like', 'anyth', 'sulk']",3
"['sit', 'comput', 'feel', 'melancholi', 'littl', 'overwhelm', 'torn', 'write', 'home', 'thi', 'final', 'e', 'mail']",0
"['feel', 'time', 'good', 'enough', 'aspect', 'fianc', 'mother', 'friend', 'daughter']",1
"['hope', 'sensibl', 'deep', 'feel', 'individu', 'arent', 'badli', 'shaken', 'display', 'pink', 'locker', 'room']",4
"['ive', 'told', 'thi', 'normal', 'hi', 'last', 'read', 'wa', 'feel', 'look', 'horribl']",0
"['usual', 'month', 'without', 'feel', 'homesick']",0
"['feel', 'import', 'revolv', 'around', 'connect', 'felt', 'brother', 'sister']",1
"['still', 'feel', 'way', 'becaus', 'im', 'stubborn', 'like', 'peopl', 'spazz', 'one', 'date']",3
"['feel', 'weird', 'yank', 'readjust', 'point']",4
"['hate', 'see', 'peopl', 'hate', 'one', 'like', 'everyon', 'cant', 'stand', 'feel', 'hate']",0
"['feel', 'strang', 'sick', 'wake', 'three', 'hour', 'seem', 'like', 'everyth', 'run', 'three', 'day', 'r', 'e', 'e']",5
"['wa', 'start', 'feel', 'resent', 'toward', 'ah', 'kiat', 'regard', 'hi', 'obsess', 'anal', 'approach', 'toward', 'hous', 'forget', 'ha', 'onli', 'treat', 'lot', 'love', 'care', 'attent', 'far', 'sinc', 'weve', 'togeth']",3
"['feel', 'low', 'turn', 'flower']",0
"['feel', 'lost', 'fuck']",0
"['feel', 'like', 'need', 'keep', 'pinch', 'sure', 'ti', 'real']",1
"['feel', 'perfect', 'reddit', 'href', 'http', 'www']",1
"['know', 'feel', 'beaten', 'dispair', 'feel', 'like', 'savior', 'far', 'away']",0
"['follow', 'feel', 'repress', 'year', 'month', 'day']",0
"['could', 'feel', 'stress', 'leav', 'vein', 'get', 'wa', 'wonder']",1
"['feel', 'better', 'grate', 'normal', 'good', 'health']",1
"['feel', 'hate', 'feel', 'cant', 'anyth', 'right']",0
"['start', 'feel', 'like', 'real', 'loser', 'like', 'poser', 'tri', 'make', 'look', 'cool']",1
"['know', 'hurri', 'get', 'done', 'still', 'feel', 'bit', 'weird', 'check', 'newest', 'patch', 'content']",5
"['kinda', 'feel', 'like', 'rebelli', 'libertin', 'know']",3
"['heard', 'treatment', 'friend', 'jail', 'realli', 'inhuman', 'never', 'realis', 'thing', 'also', 'happen', 'netherland']",3
"['finish', 'check', 'list', 'feel', 'life', 'wa', 'worthwhil', 'wa', 'accomplish', 'accomplish']",1
"['macendarf', 'feel', 'thrill', 'welcom', 'famili']",1
"['feel', 'amus', 'well']",1
"['wa', 'feel', 'pretti', 'smug', 'becaus', 'denis', 'justquiltn', 'ha', 'start', 'stick', 'string', 'way', 'get', 'unfinish', 'knit', 'project', 'finish']",1
"['actual', 'china', 'time', 'feel', 'peopl', 'quit', 'friendli']",1
"['feel', 'helpless', 'without', 'camera', 'shoot', 'pic', 'thrifti', 'thing', 'find', 'beauti', 'flower', 'etc']",0
"['girlfriend', 'spent', 'month', 'abroad', 'broke', 'relationship', 'letter']",0
"['lie', 'feel', 'whi', 'im', 'hate', 'one', 'person', 'thought', 'realli', 'understood']",0
"['act', 'like', 'littl', 'girl', 'act', 'cute', 'toward', 'ask', 'wan', 'na', 'share', 'diari', 'amp', 'said', 'still', 'feel', 'piss', 'want', 'stop', 'ad', 'problem', 'make', 'thing', 'hard', 'us']",3
"['could', 'feel', 'blood', 'vein', 'go', 'cold']",3
"['respect', 'hi', 'privaci', 'wont', 'divulg', 'detail', 'chat', 'got', 'think', 'notion', 'home', 'coz', 'wa', 'feel', 'littl', 'homesick', 'morn', 'wa', 'total', 'stranger', 'thousand', 'mile', 'singapor', 'actual', 'felt', 'home']",0
"['know', 'feel', 'special']",1
"['im', 'left', 'today', 'feel', 'anxiou', 'sad', 'lone']",4
"['didnt', 'feel', 'isol', 'child', 'rememb', 'feel', 'bit', 'overwhelm', 'differ', 'feel', 'neighborhood', 'came', 'mountain']",0
"['feel', 'skeptic']",4
"['feel', 'life', 'doe', 'make', 'sens', 'would', 'help', 'lot', 'suffer', 'made', 'sens']",0
"['im', 'feel', 'rot', 'im', 'feel', 'rotten', 'today', 'guess', 'forgot', 'shot', 'im']",0
"['feel', 'work', 'doesnt', 'sort', 'depth', 'isnt', 'nearli', 'success', 'work', 'creat', 'mean', 'leav', 'viewer', 'want', 'know', 'subject', 'artist', 'present']",1
"['feel', 'less', 'assur', 'basic', 'right', 'protect', 'polit', 'system', 'especi', 'woman', 'everi', 'time', 'im', 'disappoint', 'feel', 'person', 'respons', 'produc', 'chang']",1
"['feel', 'super', 'lone', 'dog', 'least', 'togeth', 'im', 'tdi', 'time', 'anymor']",1
"['said', 'well', 'feel', 'greedi', 'time']",3
"['feel', 'like', 'much', 'thank']",1
"['say', 'feel', 'betray', 'wa', 'never', 'pleasant', 'feel', 'begin']",1
"['feel', 'super', 'weak', 'havent', 'made', 'whole', 'class', 'two', 'week']",1
"['face', 'loneli', 'anxieti', 'feel', 'homesick', 'compar', 'penni', 'spent', 'convert', 'indian', 'currenc', 'feel', 'like', 'spent', 'lot', 'get', 'nervou', 'earli', 'day', 'new', 'respons', 'last', 'least', 'uk', 'weather']",0
"['review', 'video', 'game', 'feel', 'like', 'review', 'whether', 'popular', 'mainstream', 'game', 'game', 'fallen', 'radar', 'gone', 'unnot']",1
"['feel', 'like', 'cold', 'feel', 'sick']",3
"['feel', 'veri', 'distraught', 'right']",4
"['saw', 'anyth', 'wa', 'wrong', 'told', 'excus', 'feel', 'truli', 'insult', 'feel', 'desper']",3
"['im', 'awak', 'usual', 'lie', 'feel', 'reluct', 'get', 'slink', 'around', 'dark', 'get', 'dress']",4
"['im', 'feel', 'enrag', 'anoth', 'person', 'action', 'consid', 'wa', 'think', 'moment', 'prior', 'incid']",3
"['feel', 'like', 'peopl', 'take', 'stage', 'life', 'way', 'lightli', 'whi', 'usual', 'unfortun', 'announc', 'divorc']",0
"['invari', 'feel', 'veri', 'optimist', 'focus']",1
"['hear', 'stori', 'feel', 'cold']",3
"['ive', 'left', 'feel', 'indirectli', 'manhandl', 'abus']",0
"['could', 'even', 'feel', 'hi', 'cold', 'breath', 'neck', 'whisper', 'hertha', 'ran', 'finger', 'across', 'side', 'neck']",3
"['im', 'feel', 'pretti', 'annoy', 'whole', 'thing', 'decid', 'share', 'reason', 'rejoic']",3
"['help', 'feel', 'amus', 'read', 'thi', 'articl']",1
"['tend', 'err', 'justic', 'side', 'thing', 'past', 'year', 'feel', 'ive', 'becom', 'lot', 'jade', 'unwil', 'let', 'god', 'deal', 'peopl', 'see']",0
"['tire', 'feel', 'giggli', 'witti']",1
"['feel', 'betray', 'serv', 'fellowship', 'fault', 'belov', 'pastor', 'c', 'pastor']",2
"['feel', 'quit', 'reassur', 'juri', 'verdict', 'isnt', 'yet']",1
"['also', 'feel', 'time', 'must', 'vain', 'person', 'earlier', 'reincarn', 'learn', 'look', 'beyond', 'person', 'beauti', 'beauti', 'insid', 'reflect', 'spiritu', 'physic']",0
"['arabia', 'indigen', 'believ', 'christ', 'often', 'feel', 'isol', 'alon']",0
"['dont', 'think', 'honest', 'lot', 'thing', 'could', 'wrong', 'keep', 'feel', 'skeptic', 'certain', 'thing', 'everytim', 'hang']",4
"['comfort', 'confid', 'feel', 'safe', 'medit']",1
"['feel', 'honor', 'enjoy', 'enough', 'creat']",1
"['think', 'feel', 'stress']",0
"['start', 'tri', 'without', 'success', 'babi', 'year', 'back', 'one', 'pregnant', 'acquaint', 'said', 'husband', 'feel', 'reliev', 'go', 'go', 'got', 'pregnant', 'right', 'away']",1
"['im', 'happier', 'im', 'feel', 'curiou', 'genuin', 'look', 'forward', 'next', 'page', 'alon', 'read', 'chair', 'next', 'heater', 'curl', 'blanket', 'im', 'muddl', 'guild', 'war', 'wot']",5
"['vent', 'feel', 'keep', 'one', 'person', 'entertain', 'happi']",1
"['acquaint', 'reason', 'becaus', 'feel', 'accept', 'cut', 'link', 'london', 'jewelri']",1
"['imagin', 'zombi', 'must', 'feel', 'like', 'becaus', 'time', 'would', 'wake', 'piss']",3
"['start', 'feel', 'mourn']",0
"['feel', 'agit', 'im', 'nervou', 'im', 'anxiou']",3
"['finish', 'sail', 'would', 'feel', 'invigor']",1
"['take', 'lightli', 'know', 'harsh', 'word', 'leav', 'peopl', 'feel', 'absolut', 'devast']",0
"['feel', 'like', 'ive', 'becom', 'complac', 'old', 'im', 'readi', 'make', 'chang', 'year']",1
"['miss', 'march', 'salut', 'anyth', 'feel', 'like', 'order', 'success', 'need', 'get', 'grade', 'togeth', 'first', 'worri', 'thing']",1
"['onc', 'read', 'feel', 'nostalgia', 'actual', 'long', 'heaven']",2
"['im', 'sit', 'outsid', 'apart', 'even', 'though', 'strike', 'pain', 'lower', 'back', 'feel', 'complac']",1
"['got', 'insid', 'wa', 'warm', 'compar', 'outsid', 'temp', 'survivor', 'man', 'skill', 'kick', 'strip', 'base', 'layer', 'avoid', 'feel', 'cold', 'got', 'back', 'outsid']",3
"['want', 'exhibit', 'new', 'piec', 'kinda', 'make', 'thing', 'bit', 'stress', 'know', 'id', 'feel', 'somewhat', 'dissatisfi', 'show', 'old', 'work']",3
"['restless', 'feel', 'letharg', 'rudderless']",0
"['feel', 'like', 'onli', 'intellig', 'person', 'right']",1
"['feel', 'veri', 'much', 'tragic', 'side', 'life', 'end', 'alway', 'happi', 'somehow']",0
"['feel', 'foolish', 'put', 'game', 'wa', 'tell']",0
"['feel', 'bit', 'wa', 'dress', 'summer', 'mostli', 'jeremi', 'scott', 'murua', 'amp', 'glad', 'news']",1
"['know', 'realli', 'mean', 'anyth', 'feel', 'crappi', 'find', 'realli', 'want', 'give', 'wakeup', 'call']",0
"['feel', 'nostalg', 'late', 'would', 'like', 'say', 'becaus', 'yearn', 'simpler', 'time', 'time', 'find', 'think', 'far', 'simpl']",2
"['feel', 'like', 'quot', 'talk', 'much', 'onli', 'becaus', 'continu', 'amaz', 'nourish', 'hi', 'spirit', 'hi', 'understand', 'excit', 'life']",5
"['im', 'feel', 'talent', 'later', 'ill', 'post', 'artwork', 'admir', 'made', 'fun']",1
"['feel', 'lajoi', 'would', 'definit', 'one', 'hall', 'famer', 'casual', 'basebal', 'fan', 'would', 'say', 'hell']",1
"['feel', 'isol', 'even', 'around', 'peopl']",0
"['ask', 'think', 'feel', 'unhappi']",0
"['fallen', 'kind', 'hole', 'feel', 'jade', 'run']",0
"['feel', 'incred', 'gener', 'allow', 'mike', 'spoon', 'minut', 'start', 'panic', 'breath', 'get', 'idea', 'roll', 'hi', 'side', 'bed']",2
"['feel', 'deserv', 'get', 'depress']",0
"['onli', 'felt', 'half', 'marathon', 'onli', 'imagin', 'feel', 'twice', 'sweet', 'full', 'marathon', 'especi', 'boston', 'marathon']",2
"['actual', 'feel', 'embarrass']",0
"['feel', 'less', 'creativ', 'like', 'sad', 'sack']",1
"['must', 'admit', 'ive', 'feel', 'pretti', 'low', 'last', 'coupl', 'week']",0
"['excit', 'new', 'tradit', 'love', 'one', 'day', 'feel', 'rich', 'becaus', 'preciou', 'one', 'befor']",1
"['dwell', 'thi', 'matter', 'feel', 'infuri', 'lowli', 'thought']",3
"['feel', 'confus', 'happen', 'around', 'look', 'plane', 'grasp', 'realiti', 'settl', 'feel', 'like']",4
"['im', 'feel', 'lucki']",1
"['began', 'feel', 'sympathet', 'khezef', 'sure', 'wa', 'right']",2
"['cant', 'help', 'feel', 'extrem', 'jealou', 'becaus', 'theyv', 'togeth', 'year', 'half', 'luke', 'togeth', 'half', 'noth']",3
"['especi', 'troubl', 'social', 'femal', 'befor', 'move', 'away', 'friend', 'famili', 'actual', 'prefer', 'femal', 'friend', 'male', 'friend', 'simpli', 'becaus', 'enjoy', 'feel', 'like', 'offset', 'effeminaci', 'repress', 'homosexu']",0
"['go', 'say', 'anyth', 'feel', 'petti', 'seem', 'thi', 'load', 'gettin', 'heavi']",3
"['reunit', 'famili', 'seen', 'year']",1
"['feel', 'like', 'left', 'scad', 'wa', 'final', 'come', 'make', 'work', 'impress', 'peopl']",5
"['wa', 'realli', 'feel', 'shitti', 'physic', 'emot', 'even', 'took', 'time', 'realiz', 'nailart', 'session', 'would', 'right', 'posit', 'treat', 'cheer']",0
"['refus', 'cut', 'hair', 'earli', 'possibl', 'throw', 'sort', 'depress', 'becaus', 'like', 'length', 'feel', 'pretti', 'enough']",1
